year,electedas,name,party,segment,mandal,area,ward,age,community,edu,electioncat,occupation,sex,tot,votes
2014,MPTC,Mallela Vani,YSRCP,,Ramagiri,Kuntimaddi,,,,,BC(W),,F,,
2014,MPTC,Golla Ramanjanamma,TDP,,Ramagiri,M.C.Palli,,,,,BC(W),,F,,
2014,MPTC,Ramanjaneyulu,TDP,,Ramagiri,Madapuramu,,,,,BC,,M?,,
2014,MPTC,Kuraba Naga Ratnamma,TDP,,Ramagiri,Nasanakota,,,,,UR(W),,F,,
2014,MPTC President,B.G.Anjaneyulu,TDP,,Ramagiri,Peruru 1,,,,,UR,,M?,,
2014,MPTC,S.Syamala,TDP,,Ramagiri,Peruru 2,,,,,UR(W),,F,,
2014,MPTC,M.Nagaraju,TDP,,Ramagiri,Polepalli,,,,,SC,,M?,,
2014,MPTC Vice President,Parandhama,TDP,,Ramagiri,Ramagiri,,,,,BC,,M?,,
2014,MPTC,Vanam Naganjinamma,YSRCP,,Rapthadu,Bommeparthy,,,,,BC(W),,F,,
2014,MPTC,S.Sainatha Naidu,TDP,,Rapthadu,Gondireddypalli,,,,,UR,,M?,,
2014,MPTC,Y.Anjineyulu,TDP,,Rapthadu,Hampapuram,,,,,SC,,M?,,
2014,MPTC President,D.V.Prasad,TDP,,Rapthadu,M.Bandameedapalli,,,,,UR,,M?,,
2014,MPTC,Kapadam Naganna,YSRCP,,Rapthadu,M.Cherlopalli,,,,,UR,,M?,,
2014,MPTC,G.Lakshmidevi,TDP,,Rapthadu,Marur,,,,,UR(W),,F,,
2014,MPTC,Bandi Ramankathamma,YSRCP,,Rapthadu,Palacherla,,,,,BC(W),,F,,
2014,MPTC,Velpula Lakshmi,YSRCP,,Rapthadu,Prasannayapalli 1,,,,,UR(W),,F,,
2014,MPTC,Bhumireddy Radha,YSRCP,,Rapthadu,Prasannayapalli 2,,,,,UR(W),,F,,
2014,MPTC Vice President,G.Parandhama,TDP,,Rapthadu,Rapthadu,,,,,BC,,M?,,
2014,MPTC,M.Kullayamma,TDP,,Rapthadu,Yerragunta,,,,,SC(W),,F,,
2014,MPTC,Kummari Purushotham,TDP,,Rayadurg,Udegolam,,,,,UR,,M?,,
2014,MPTC,H.Eswaramma,YSRCP,,Rayadurg,Avuladatla,,,,,SC,,M?,,
2014,MPTC,G.Ramanjineyulu,TDP,,Rayadurg,Baginayanakahalli,,,,,BC,,M?,,
2014,MPTC,Konthanapalli Yerramma,TDP,,Rayadurg,Bondanakal,,,,,BC(W),,F,,
2014,MPTC Vice President,Ananthamma,YSRCP,,Rayadurg,D.Kondapuramu,,,,,BC(W),,F,,
2014,MPTC,M.Suresh,YSRCP,,Rayadurg,Junjurampalli,,,,,BC,,M?,,
2014,MPTC,Ramesh Babu,TDP,,Rayadurg,Kenchanapalli,,,,,UR,,M?,,
2014,MPTC,S.Mothibai,YSRCP,,Rayadurg,Mechiri,,,,,ST(W),,F,,
2014,MPTC,N.Thimmakka,TDP,,Rayadurg,Nagireddypalli,,,,,BC(W),,F,,
2014,MPTC,Lakshmi,YSRCP,,Rayadurg,Pallepalli,,,,,SC(W),,F,,
2014,MPTC President,Bharathi,YSRCP,,Rayadurg,T.Veerapuramu,,,,,UR(W),,F,,
2014,MPTC,Kuruba Bheemappa,YSRCP,,Rayadurg,Vadrahonnur,,,,,BC,,M?,,
2014,MPTC,B.Parvathamma,TDP,,Roddam,Cholemarri,,,,,UR(W),,F,,
2014,MPTC,A.Nirmala,TDP,,Roddam,Dodagatta,,,,,UR(W),,F,,
2014,MPTC,Dalavatam Anasuyamma,TDP,,Roddam,Kalipi,,,,,UR(W),,F,,
2014,MPTC,Nagaraju,TDP,,Roddam,Kambalapalli,,,,,UR,,M?,,
2014,MPTC,Narasamma,TDP,,Roddam,M.Kothapalli,,,,,SC(W),,F,,
2014,MPTC,C.Sriramappa,TDP,,Roddam,Nalluru,,,,,UR,,M?,,
2014,MPTC,Sivamma,TDP,,Roddam,Narnagepalli,,,,,SC(W),,F,,
2014,MPTC President,D.Anjinamma,TDP,,Roddam,Peddamanthuru,,,,,BC(W),,F,,
2014,MPTC,H.Padma,TDP,,Roddam,R.Locherla,,,,,BC,,M?,,
2014,MPTC,Kanthamma,TDP,,Roddam,Reddipalli,,,,,BC(W),,F,,
2014,MPTC,A.Narayanappa,TDP,,Roddam,Roddam  1,,,,,UR,,M?,,
2014,MPTC,G.Narayanappa,TDP,,Roddam,Roddam 2,,,,,SC,,M?,,
2014,MPTC Vice President,U.Narsimhulu,TDP,,Roddam,Roddam 3,,,,,UR,,M?,,
2014,MPTC,K.V.Muthyalamma,TDP,,Roddam,Sanipalli,,,,,UR(W),,F,,
2014,MPTC,Kamalamma,TDP,,Roddam,Thurakalapatnam,,,,,UR,,M?,,
2014,MPTC,Hanumakka,TDP,,Rolla,Bg Halli,,,,,SC(W),,F,,
2014,MPTC,Girijamma,TDP,,Rolla,Dodderi,,,,,BC(W),,F,,
2014,MPTC,H.Aswathareddy,YSRCP,,Rolla,Guddugurki,,,,,BC,,M?,,
2014,MPTC,H.Sivanna,YSRCP,,Rolla,Hottebetta,,,,,SC,,M?,,
2014,MPTC,Ml.Lakshmidevamma,YSRCP,,Rolla,Hulikunta,,,,,UR(W),,F,,
2014,MPTC,L Nagaraju,TDP,,Rolla,Kaki,,,,,UR,,M?,,
2014,MPTC Vice President,B.Siddagangamma,TDP,,Rolla,M Rayapuramu,,,,,UR,,M?,,
2014,MPTC,C Radha,TDP,,Rolla,Mallinamadugu,,,,,UR(W),,F,,
2014,MPTC President,Krishnappa,TDP,,Rolla,Rathnagiri,,,,,UR,,M?,,
2014,MPTC,Ts Nagarathna,TDP,,Rolla,Rolla 1,,,,,BC(W),,F,,
2014,MPTC,Rathnamma,TDP,,Rolla,Rolla 2,,,,,UR(W),,F,,
2014,MPTC,Harijana Ramappa,TDP,,Settur,Bachehalli,,,,,SC,,M?,,
2014,MPTC,Pujari Mahadevamma,IND,,Settur,Cherlopalli,,,,,UR(W),,F,,
2014,MPTC,Harijana Sarojamma,TDP,,Settur,Chinnampalli,,,,,SC(W),,F,,
2014,MPTC,Kuruba Jayamma,TDP,,Settur,Chintharlapalli,,,,,BC(W),,F,,
2014,MPTC,Kolimi Guruswamy,TDP,,Settur,Kanukuru,,,,,BC,,M?,,
2014,MPTC,Golla Thimmakka,TDP,,Settur,Lakshmampalli,,,,,UR(W),,F,,
2014,MPTC,Kataru Thippareddy,TDP,,Settur,Makodiki,,,,,UR,,M?,,
2014,MPTC Vice President,Talari Bommaiah,TDP,,Settur,Mulakaledu,,,,,UR,,M?,,
2014,MPTC President,Amaravathi Maanasa,TDP,,Settur,Perugupalyam,,,,,BC(W),,F,,
2014,MPTC,B.Nagaraju,TDP,,Settur,Settur,,,,,UR,,M?,,
2014,MPTC,Golla Kristappa,TDP,,Settur,Thippanapalli,,,,,BC,,M?,,
2014,MPTC,Dalavai Jayamma,TDP,,Settur,Yatakallu,,,,,UR(W),,F,,
2014,MPTC,Ankannagari Sunitha,TDP,,Singanamala,Akuledu,,,,,SC,,M?,,
2014,MPTC,C.Bhagyalakshmi,TDP,,Singanamala,Chakrayapeta,,,,,UR,,M?,,
2014,MPTC,P.Subbanna,TDP,,Singanamala,Kallumadi,,,,,BC,,M?,,
2014,MPTC Vice President,T. Lakshminarayanamma,TDP,,Singanamala,Peravali,,,,,BC(W),,F,,
2014,MPTC President,Sattireddy Amrutha,TDP,,Singanamala,Rachepalli,,,,,UR(W),,F,,
2014,MPTC,Agraharam Indravathi,TDP,,Singanamala,Salakamcheruvu,,,,,UR,,M?,,
2014,MPTC,Chinnamekala Rajeswari,TDP,,Singanamala,Singanamala  1,,,,,SC(W),,F,,
2014,MPTC,Kullayappa,TDP,,Singanamala,Singanamala  2,,,,,BC,,M?,,
2014,MPTC,V.Lakshmidevi,TDP,,Singanamala,Sodanapalli,,,,,UR(W),,F,,
2014,MPTC,Erikala Gangamma,TDP,,Singanamala,Tarimela,,,,,ST(W),,F,,
2014,MPTC,A.Anasuyamma,YSRCP,,Singanamala,Ullikallu,,,,,UR,,M?,,
2014,MPTC,Nagalakshmamma,TDP,,Singanamala,West Narasapuram,,,,,SC(W),,F,,
2014,MPTC,H.Shyamalamma,TDP,,Somandepalli,Brahmasamudram,,,,,SC(W),,F,,
2014,MPTC,D.Rathnamma,TDP,,Somandepalli,Chalakur,,,,,UR(W),,F,,
2014,MPTC Vice President,M.Suvarna,TDP,,Somandepalli,Challapalli,,,,,UR(W),,F,,
2014,MPTC,Gangadharappa,TDP,,Somandepalli,Gudipalli,,,,,UR,,M?,,
2014,MPTC,Eswaramma,TDP,,Somandepalli,Kethaganicheruvu,,,,,UR(W),,F,,
2014,MPTC,Appaiahgari Ramanjaneyulu,TDP,,Somandepalli,Magecheruvu,,,,,UR,,M?,,
2014,MPTC,U.Anjaneyulu,TDP,,Somandepalli,Mandli,,,,,BC,,M?,,
2014,MPTC,Uppara Nirmala,TDP,,Somandepalli,Pandiparthi,,,,,BC(W),,F,,
2014,MPTC,V.Sreeramulu,TDP,,Somandepalli,Somandepalli.I,,,,,UR,,M?,,
2014,MPTC President,D.Vara Lakshmi,TDP,,Somandepalli,Somandepalli.Ii,,,,,BC,,M?,,
2014,MPTC,G.Prabhakar,TDP,,Somandepalli,Somandepalli.Iii,,,,,UR,,M?,,
2014,MPTC,Uppara Susheelamma,TDP,,Somandepalli,Somandepalli.Iv,,,,,BC(W),,F,,
2014,MPTC,M.Kristappa,TDP,,Somandepalli,Somandepalli.V,,,,,SC,,M?,,
2014,MPTC,N. Eswaramma,YSRCP,,Somandepalli,Thungodu,,,,,BC(W),,F,,
2014,MPTC,Saddala Kalpana,YSRCP,,Tadimarri,Atmakur,,,,,BC(W),,F,,
2014,MPTC Vice President,Kodedala Rajasekhar,TDP,,Tadimarri,Chillakondayapalli,,,,,UR,,M?,,
2014,MPTC,K.Lakshmi Devi,TDP,,Tadimarri,Chinna Chigulla Revu,,,,,BC(W),,F,,
2014,MPTC,Chintalapalli Ramanamma,YSRCP,,Tadimarri,Dadithota,,,,,SC(W),,F,,
2014,MPTC,Siriyala Kristaiah,YSRCP,,Tadimarri,Kunukuntla,,,,,BC,,M?,,
2014,MPTC President,Chinna Gari Venkatamma,TDP,,Tadimarri,Narasimpalli,,,,,UR(W),,F,,
2014,MPTC,Adireddy Gari Narapa Reddy,YSRCP,,Tadimarri,Peddakotla,,,,,UR,,M?,,
2014,MPTC,S. Narayanamma,YSRCP,,Tadimarri,Pinnadari,,,,,SC,,M?,,
2014,MPTC,S.Sumathamma,YSRCP,,Tadimarri,Tadimarri,,,,,UR(W),,F,,
2014,MPTC,S.Nagalakshmi,TDP,,Tadipatri,Bhogasamudram,,,,,UR(W),,F,,
2014,MPTC,Kota Lakshmi Bhavani,TDP,,Tadipatri,Bodaipalli,,,,,UR(W),,F,,
2014,MPTC,Dorasingam Gari Dhanalakshmi,YSRCP,,Tadipatri,Bramhanapalli,,,,,UR(W),,F,,
2014,MPTC,T. Mallikarjunareddy,TDP,,Tadipatri,Chinnapolamada,,,,,UR,,M?,,
2014,MPTC,Medikurthi Narayanaswami,YSRCP,,Tadipatri,Chukkalur,,,,,UR,,M?,,
2014,MPTC,Dudekula Pedda Mabu,TDP,,Tadipatri,Diguvapalli,,,,,BC,,M?,,
2014,MPTC,T.Pullanna,TDP,,Tadipatri,Gangadevipalli,,,,,SC,,M?,,
2014,MPTC Vice President,Kakarla Ranganayakulu,TDP,,Tadipatri,Gannevaripalli  1,,,,,UR,,M?,,
2014,MPTC,B.Varalakshmi,TDP,,Tadipatri,Gannevaripalli 2,,,,,UR(W),,F,,
2014,MPTC,V.Sujatha,TDP,,Tadipatri,Gannevaripalli 3,,,,,BC(W),,F,,
2014,MPTC,Yampalaku Linganna,TDP,,Tadipatri,Peddapolamada,,,,,BC,,M?,,
2014,MPTC,Nadipi Obulesu,YSRCP,,Tadipatri,Sajjaladinne,,,,,UR,,M?,,
2014,MPTC,Dabbudupalli Padmavathi,TDP,,Tadipatri,Urichintala,,,,,SC(W),,F,,
2014,MPTC President,T. Gurulakshmi,TDP,,Tadipatri,Vanganur,,,,,BC,,M?,,
2014,MPTC,Bandaru Kullayamma,YSRCP,,Tadipatri,Venkatareddypalli,,,,,SC(W),,F,,
2014,MPTC,P.Hemalatha,TDP,,Tadipatri,Yerraguntapalli,,,,,BC(W),,F,,
2014,MPTC,Pasuvula Aruna,TDP,,Talupula,Edulakuntlapalli,,,,,BC(W),,F,,
2014,MPTC,Edagottu Anasuyamma,YSRCP,,Talupula,Kurli,,,,,UR(W),,F,,
2014,MPTC,R. Venkata Reddy,TDP,,Talupula,"Lakkasamu 
Dram",,,,,UR,,M?,,
2014,MPTC,Udari Mallaiah,YSRCP,,Talupula,Nuthanakaluva,,,,,BC,,M?,,
2014,MPTC,Barre. Lakshmidevi,TDP,,Talupula,"Obula Reddy  
Palli",,,,,UR(W),,F,,
2014,MPTC,Sujatha,YSRCP,,Talupula,Odulapalli,,,,,UR(W),,F,,
2014,MPTC President,Poola Shubashinamma,YSRCP,,Talupula,Peddannavaripalli,,,,,UR,,M?,,
2014,MPTC Vice President,Rajipati Kullayappa,YSRCP,,Talupula,Talupula 1,,,,,BC,,M?,,
2014,MPTC,S. Mahammad Rafi Naik,YSRCP,,Talupula,Talupula 2,,,,,UR,,M?,,
2014,MPTC,Matra Sunithamma,YSRCP,,Talupula,Talupula 3,,,,,ST(W),,F,,
2014,MPTC,A. Ramanjulu,TDP,,Talupula,Udamalakurthy,,,,,UR,,M?,,
2014,MPTC,Velpula Lakshamamma,YSRCP,,Talupula,Vepamanipeta,,,,,SC(W),,F,,
2014,MPTC,Killa Gayathri,TDP,,Tanakal,Balasamudram,,,,,ST(W),,F,,
2014,MPTC,Nirmalamma.Y,YSRCP,,Tanakal,Bonthalapalli,,,,,UR(W),,F,,
2014,MPTC Vice President,Bada Sarojamma,TDP,,Tanakal,Cheekatimanipalli,,,,,UR(W),,F,,
2014,MPTC,Kadapala Radhamma,TDP,,Tanakal,Ethodu,,,,,UR(W),,F,,
2014,MPTC,J.Venkata Ramana,YSRCP,,Tanakal,Geme Naik Thanda,,,,,BC,,M?,,
2014,MPTC,Yerragudi Kanthamma,TDP,,Tanakal,Kokkanti,,,,,SC(W),,F,,
2014,MPTC,Kayala Venkatramanappa Naidu,TDP,,Tanakal,Korthikota,,,,,BC,,M?,,
2014,MPTC,Gunthuri Venkateshu,YSRCP,,Tanakal,Kotapalli,,,,,SC,,M?,,
2014,MPTC President,Bhukya Lakshmi,TDP,,Tanakal,Mallireddypalli,,,,,UR,,M?,,
2014,MPTC,Chinnakotla Rajamma,YSRCP,,Tanakal,T.Sadum,,,,,UR(W),,F,,
2014,MPTC,Sanam Peddareddeppa Reddy,YSRCP,,Tanakal,Tanakal  1,,,,,UR,,M?,,
2014,MPTC,D.Balappa,TDP,,Tanakal,Tanakal 2,,,,,UR,,M?,,
2014,MPTC,Chiruvela Noorjahan,TDP,,Tanakal,Tanakal 3,,,,,BC(W),,F,,
2014,MPTC,Marpuri Sudhakar Reddy,TDP,,Tanakal,Tavalam,,,,,UR,,M?,,
2014,MPTC,D.Murali,TDP,,Uravakonda,Amidala 1,,,,,UR,,M?,,
2014,MPTC President,V.Sunkarathnamma,TDP,,Uravakonda,Amidala 2,,,,,BC,,M?,,
2014,MPTC,K.Ananthamma,TDP,,Uravakonda,Budagavi,,,,,UR(W),,F,,
2014,MPTC,Boya Suvarnama,YSRCP,,Uravakonda,Chinna Mustur,,,,,UR(W),,F,,
2014,MPTC,E.Chandrasakher,TDP,,Uravakonda,Lathavaram,,,,,SC,,M?,,
2014,MPTC,Bharath.M,YSRCP,,Uravakonda,Mopidi,,,,,SC(W),,F,,
2014,MPTC,H.Uligamma,YSRCP,,Uravakonda,Nerimetla,,,,,UR(W),,F,,
2014,MPTC,J.Rajanna,TDP,,Uravakonda,Nimbagal,,,,,UR,,M?,,
2014,MPTC,B.Purusitham,TDP,,Uravakonda,Pedda Kowkuntal 1,,,,,UR,,M?,,
2014,MPTC,V.Nirmala,TDP,,Uravakonda,Pedda Kowkuntal 2,,,,,UR(W),,F,,
2014,MPTC,R.Salamma,YSRCP,,Uravakonda,Raketla,,,,,ST(W),,F,,
2014,MPTC,B.P.Mallika,YSRCP,,Uravakonda,Shaiksanipalli,,,,,BC(W),,F,,
2014,MPTC,B.Haseena,TDP,,Uravakonda,Uravakonda 1,,,,,BC(W),,F,,
2014,MPTC,M.C.Sathyavalthi,YSRCP,,Uravakonda,Uravakonda 2,,,,,BC,,M?,,
2014,MPTC Vice President,P.Rajesh,TDP,,Uravakonda,Uravakonda 2,,,,,UR,,M?,,
2014,MPTC,B.Athaula,TDP,,Uravakonda,Uravakonda 2,,,,,UR,,M?,,
2014,MPTC,T.Varalakshmi,YSRCP,,Uravakonda,Uravakonda 3,,,,,BC,,M?,,
2014,MPTC,C.Chandramma,YSRCP,,Uravakonda,Uravakonda 5,,,,,UR(W),,F,,
2014,MPTC,C.Suseela,TDP,,Uravakonda,Uravakonda 6,,,,,BC(W),,F,,
2014,MPTC,P.Ravisankar,YSRCP,,Uravakonda,Uravakonda 7,,,,,UR,,M?,,
2014,MPTC,T.Sulochana,YSRCP,,Uravakonda,Uravakonda 8,,,,,BC(W),,F,,
2014,MPTC,B.Vijaykumar,YSRCP,,Uravakonda,Uravakonda 9,,,,,SC,,M?,,
2014,MPTC,H.Sumithramma,YSRCP,,Uravakonda,Vyasapuram,,,,,SC(W),,F,,
2014,MPTC Vice President,Talari Narayanappa,YSRCP,,Vajrakarur,Chabala,,,,,BC,,M?,,
2014,MPTC,Uma Devi Konduru,TDP,,Vajrakarur,Chayapuram,,,,,SC(W),,F,,
2014,MPTC,Devendra,YSRCP,,Vajrakarur,Gadehothuru,,,,,BC,,M?,,
2014,MPTC,B.Ravi Kumar,YSRCP,,Vajrakarur,Gulyapalyam,,,,,BC,,M?,,
2014,MPTC,M.Jyothi,TDP,,Vajrakarur,Konakondla  1,,,,,UR(W),,F,,
2014,MPTC,C.Sree Devi,YSRCP,,Vajrakarur,Konakondla Iii,,,,,BC(W),,F,,
2014,MPTC,Ya Munaiah,YSRCP,,Vajrakarur,Konakondla 2,,,,,UR,,M?,,
2014,MPTC,Bestha Naganna,TDP,,Vajrakarur,P.C.Pyapili,,,,,UR,,M?,,
2014,MPTC,Hampi Bai Ramavath,YSRCP,,Vajrakarur,Pandikunta,,,,,ST(W),,F,,
2014,MPTC,Bellary Ramanjineyulu,YSRCP,,Vajrakarur,Ragulapdu,,,,,SC,,M?,,
2014,MPTC,G.Estheramma,YSRCP,,Vajrakarur,Thatrkal,,,,,SC(W),,F,,
2014,MPTC,Singanamala Razia,YSRCP,,Vajrakarur,Vajrakarur  1,,,,,BC(W),,F,,
2014,MPTC,Sugali Venkatesh Naik,YSRCP,,Vajrakarur,Vajrakaruru 2,,,,,ST,,M?,,
2014,MPTC President,Korra Venkatamma,YSRCP,,Vajrakarur,Venkatampalli,,,,,UR(W),,F,,
2014,MPTC,Patil Veerana Gowd,TDP,,Vidapanakal,Donekal,,,,,BC,,M?,,
2014,MPTC,B.Savitramma,YSRCP,,Vidapanakal,Gadekal 2,,,,,UR(W),,F,,
2014,MPTC,Obulesu,YSRCP,,Vidapanakal,Gadekal 4,,,,,SC,,M?,,
2014,MPTC President,Dasari Pratap Naidu,TDP,,Vidapanakal,Hanchanhal,,,,,BC,,M?,,
2014,MPTC Vice President,Anand,TDP,,Vidapanakal,Havaligi 2,,,,,UR,,M?,,
2014,MPTC,Kuraba Ram Babu,YSRCP,,Vidapanakal,Havaligi 2,,,,,UR,,M?,,
2014,MPTC,Boya Parvathi,TDP,,Vidapanakal,Karakamukkala,,,,,UR(W),,F,,
2014,MPTC,Harijana Lakshmi Devi,TDP,,Vidapanakal,P.Kottalapalli,,,,,SC(W),,F,,
2014,MPTC,B.Kumara Swamy,TDP,,Vidapanakal,Palthur 1,,,,,UR,,M?,,
2014,MPTC,K.Vajiya Bee,TDP,,Vidapanakal,Palthur 2,,,,,BC(W),,F,,
2014,MPTC,Gajula Sujatha,TDP,,Vidapanakal,Poliki,,,,,UR(W),,F,,
2014,MPTC,Pachhayappa Gari Devi,YSRCP,,Vidapanakal,Undabanda,,,,,BC(W),,F,,
2014,MPTC,Jinka Lakshmi Reddy,TDP,,Vidapanakal,V.Kothakota,,,,,BC,,M?,,
2014,MPTC,Boya Naga Lakshmi,YSRCP,,Vidapanakal,Velpumadugu,,,,,UR(W),,F,,
2014,MPTC,Matam Gangamma,YSRCP,,Vidapanakal,Vidapanakal,,,,,BC(W),,F,,
2014,MPTC,Chakali Ramanjaneyulu,YSRCP,,Yadiki,23/2 Nittur,,,,,BC,,M?,,
2014,MPTC,Bolli Venkatalkshamma,YSRCP,,Yadiki,Chandana,,,,,UR(W),,F,,
2014,MPTC,Yatam Chalama Reddy,YSRCP,,Yadiki,Kamalapadu,,,,,UR,,M?,,
2014,MPTC,Kotte Ramachandra Reddy,YSRCP,,Yadiki,Konuppalapadu,,,,,UR,,M?,,
2014,MPTC,Vennapusa Savithramma,TDP,,Yadiki,Nagarur,,,,,UR(W),,F,,
2014,MPTC,K.Venkata Lakshmidevi,TDP,,Yadiki,Puppala,,,,,UR(W),,F,,
2014,MPTC,Chakali Gurupadamma,TDP,,Yadiki,Rayalacheruvu 1,,,,,BC(W),,F,,
2014,MPTC President,Veluri Rangaiah,TDP,,Yadiki,Rayalacheruvu 2,,,,,UR,,M?,,
2014,MPTC,Chukkaluru Vijayalakshmi,TDP,,Yadiki,Vemulapadu,,,,,UR(W),,F,,
2014,MPTC,G.Ramesh Naidu,YSRCP,,Yadiki,Yadiki 1,,,,,UR,,M?,,
2014,MPTC Vice President,Tandra Sreenivasulu,TDP,,Yadiki,Yadiki 2,,,,,BC,,M?,,
2014,MPTC,Tandra Lakshmikanthamma,YSRCP,,Yadiki,Yadiki 3,,,,,BC(W),,F,,
2014,MPTC,Pathikonda Nagasheshu,YSRCP,,Yadiki,Yadiki 4,,,,,SC,,M?,,
2014,MPTC,Dadiyala Adinarayana,TDP,,Yadiki,Yadiki 5,,,,,BC,,M?,,
2014,MPTC,Pamisetty Nagamani,YSRCP,,Yadiki,Yadiki 6,,,,,BC(W),,F,,
2014,MPTC,Yerragundla Salamma,YSRCP,,Yadiki,Yadiki 7,,,,,SC(W),,F,,
2014,MPTC,Bandi.Ranga Devi,TDP,,Yellanur,Boppepalli,,,,,BC(W),,F,,
2014,MPTC,Putluru.Lakshmi Devi,YSRCP,,Yellanur,Chilamkuru,,,,,UR(W),,F,,
2014,MPTC,Ramalakshumma.P,YSRCP,,Yellanur,Goddumarri,,,,,SC(W),,F,,
2014,MPTC,Yallala.Subbamma,YSRCP,,Yellanur,Kalluru,,,,,BC(W),,F,,
2014,MPTC President,Goonolla Muni Prasad,YSRCP,,Yellanur,Mallagundla,,,,,SC,,M?,,
2014,MPTC,Rajakullayappa.S,YSRCP,,Yellanur,Peddamallepalli,,,,,BC,,M?,,
2014,MPTC Vice President,Penikalapati. Bharathamma,YSRCP,,Yellanur,Thimmampalli,,,,,UR(W),,F,,
2014,MPTC,Gattu. Obulamma,TDP,,Yellanur,Vennpusapalli,,,,,UR,,M?,,
2014,MPTC,Peddagampanna Gari Thayanna,TDP,,Yellanur,Yellanuru 1,,,,,UR,,M?,,
2014,MPTC,Bhoghathi Vijaya Prathapa Reddy,TDP,,Yellanur,Yellanuru 2,,,,,UR,,M?,,
2014,Mayor,Madamanchi Swaroopa,TDP,,,Anantapur MuniCorp,,,,,Women(General),,F,,
2014,Deputy Mayor,Sake Gampanna,TDP,,,Anantapur MuniCorp,,,,,Women(General),,M,,
2014,MuniViceChairman,J.B.K. Ram Mohan,TDP,,,Hindupur Muni,,,,,Women(General),,F,,
2014,MuniViceChairman,Sri Ramagouni Sreenath Gowd,TDP,,,Guntakal Muni,,,,,Women(General),,F,,
2014,MuniViceChairman,Sri B.Md Jeelan,TDP,,,Tadipatri Muni,,,,,Women(General),,F,,
2014,MuniViceChairman,Ambarapu Sreenivasulu,TDP,,,Dharmavaram Muni,,,,,UnReserved,,M?,,
2014,MuniViceChairman,Smt.Gunivandla.Vasantha,TDP,,,Kadiri Muni,,,,,BC(Women),,F,,
2014,MuniViceChairman,Sri P.Mahaboob Basha,TDP,,,Rayadurg Muni,,,,,BC(General),,M?,,
2014,MuniViceChairman,Sri B.Obanna,TDP,,,Madakasira Muni,,,,,SC(General),,M?,,
2014,MuniViceChairman,Kadiyala Rama Mohan,TDP,,,Puttaparthi Muni,,,,,BC(General),,M?,,
2014,MuniViceChairman,R.B.V. Purushotham,TDP,,,Gooty Muni,,,,,SC(Women),,F,,
2014,MuniViceChairman,Bollu Syamala Devi,TDP,,,Paamidi Muni,,,,,BC(General),,M?,,
2014,MuniViceChairman,Sri.K.Abdul Raheem,TDP,,,Kalyandurgam Muni,,,,,BC(General),,M?,,
2014,MuniChairman,Smt R. Lakshmi,TDP,,,Hindupur Muni,,,,,Women(General),,F,,
2014,MuniChairman,Smt Aparna Kodela,TDP,,,Guntakal Muni,,,,,Women(General),,F,,
2014,MuniChairman,Smt. Billuri Venkata Lakshmi,TDP,,,Tadipatri Muni,,,,,Women(General),,F,,
2014,MuniChairman,Beere Gopala Krishna,TDP,,,Dharmavaram Muni,,,,,UnReserved,,M?,,
2014,MuniChairman,Smt.Shaik.Suraya Banu,TDP,,,Kadiri Muni,,,,,BC(Women),,F,,
2014,MuniChairman,Sri V.M.Rajasekhar,TDP,,,Rayadurg Muni,,,,,BC(General),,M?,,
2014,MuniChairman,Sri P. Prakash,TDP,,,Madakasira Muni,,,,,SC(General),,M?,,
2014,MuniChairman,Putla Chinna Ganganna,TDP,,,Puttaparthi Muni,,,,,BC(General),,M?,,
2014,MuniChairman,Bedala Thulasamma,TDP,,,Gooty Muni,,,,,SC(Women),,F,,
2014,MuniChairman,Dudekula Ghouse Peera,TDP,,,Paamidi Muni,,,,,BC(General),,M?,,
2014,MuniChairman,Sri.Y.P.Ramesh Babu,TDP,,,Kalyandurgam Muni,,,,,BC(General),,M?,,
2014,MuniCouncilor,Rallapalli Bavamma,TDP,,,Dharmavaram Muni,1.0,,,,BC(W),,F,,
2014,MuniCouncilor,Jinka Chalapathi,CPI,,,Dharmavaram Muni,2.0,,,,BC,,M?,,
2014,MuniCouncilor,Bandaru Ramanjineyulu,TDP,,,Dharmavaram Muni,3.0,,,,BC,,M?,,
2014,MuniCouncilor,Vadithya Somla Naik,IND,,,Dharmavaram Muni,4.0,,,,ST,,M?,,
2014,MuniCouncilor,Neeluri Prakash,TDP,,,Dharmavaram Muni,5.0,,,,BC,,M?,,
2014,MuniCouncilor,Dasari Rmadevi,TDP,,,Dharmavaram Muni,6.0,,,,BC(W),,F,,
2014,MuniCouncilor,Pamisetty Sivasankar,TDP,,,Dharmavaram Muni,7.0,,,,BC,,M?,,
2014,MuniCouncilor,Ambarapu Sreenivasulu,TDP,,,Dharmavaram Muni,8.0,,,,UR,,M?,,
2014,MuniCouncilor,Garugu Padmavathi,TDP,,,Dharmavaram Muni,9.0,,,,UR(W),,F,,
2014,MuniCouncilor,Beere Yerriswamy,YSRCP,,,Dharmavaram Muni,10.0,,,,UR,,M?,,
2014,MuniCouncilor,Beere Kesava,YSRCP,,,Dharmavaram Muni,11.0,,,,BC,,M?,,
2014,MuniCouncilor,Beere Gopalakrishna,TDP,,,Dharmavaram Muni,12.0,,,,BC,,M?,,
2014,MuniCouncilor,K.Suseela,IND,,,Dharmavaram Muni,13.0,,,,BC(W),,F,,
2014,MuniCouncilor,Ambati Badrinath,IND,,,Dharmavaram Muni,14.0,,,,UR,,M?,,
